symbol,baseSymbol,expirationDate,strikePrice,moneyness,bidPrice,midpoint,askPrice,lastPrice,priceChange,percentChange,volume,openInterest,openInterestChange,delta,volatility,optionType,daysToExpiration,tradeTime,averageVolatility,historicVolatility30d,baseNextEarningsDate,dividendExDate,symbolType,time
$VIX|20250122|35.00P,$VIX,01/22/25,35.00,+132.87%,14.95,16.95,18.95,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|36.00P,$VIX,01/22/25,36.00,+139.52%,15.85,17.88,19.90,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|37.00P,$VIX,01/22/25,37.00,+146.17%,16.75,18.78,20.80,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|38.00P,$VIX,01/22/25,38.00,+152.83%,17.65,19.70,21.75,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|39.00P,$VIX,01/22/25,39.00,+159.48%,18.50,20.58,22.65,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|40.00P,$VIX,01/22/25,40.00,+166.13%,19.40,21.50,23.60,21.20,unch,unch,20,20,+20,0.00000,0.00%,Put,270,04/25/24,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|42.50P,$VIX,01/22/25,42.50,+182.77%,21.70,23.80,25.90,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|45.00P,$VIX,01/22/25,45.00,+199.40%,23.95,26.10,28.25,26.25,unch,unch,1,0,unch,0.00000,0.00%,Put,270,04/26/24,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|47.50P,$VIX,01/22/25,47.50,+216.03%,26.25,28.43,30.60,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|50.00P,$VIX,01/22/25,50.00,+232.67%,28.55,30.75,32.95,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|55.00P,$VIX,01/22/25,55.00,+265.93%,33.20,35.43,37.65,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|60.00P,$VIX,01/22/25,60.00,+299.20%,37.90,40.15,42.40,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|65.00P,$VIX,01/22/25,65.00,+332.47%,42.60,44.88,47.15,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|70.00P,$VIX,01/22/25,70.00,+365.74%,47.30,49.60,51.90,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|75.00P,$VIX,01/22/25,75.00,+399.00%,52.05,54.35,56.65,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|80.00P,$VIX,01/22/25,80.00,+432.27%,56.80,59.13,61.45,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|85.00P,$VIX,01/22/25,85.00,+465.54%,61.55,63.88,66.20,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|90.00P,$VIX,01/22/25,90.00,+498.80%,66.30,68.65,71.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|95.00P,$VIX,01/22/25,95.00,+532.07%,71.05,73.40,75.75,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|100.00P,$VIX,01/22/25,100.00,+565.34%,75.85,78.20,80.55,77.85,unch,unch,1,1,+1,0.00000,0.00%,Put,270,04/25/24,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|110.00P,$VIX,01/22/25,110.00,+631.87%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|120.00P,$VIX,01/22/25,120.00,+698.40%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|130.00P,$VIX,01/22/25,130.00,+764.94%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|140.00P,$VIX,01/22/25,140.00,+831.47%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,270,N/A,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20250122|150.00P,$VIX,01/22/25,150.00,+898.00%,0.00,0.00,0.00,125.70,unch,unch,1,1,+1,0.00000,0.00%,Put,270,04/25/24,68.33%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|10.00P,$VIX,11/20/24,10.00,-33.47%,0.00,0.00,0.00,0.04,unch,unch,0,14,unch,0.00000,0.00%,Put,207,04/19/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|10.50P,$VIX,11/20/24,10.50,-30.14%,0.00,0.00,0.00,0.01,unch,unch,0,1,unch,0.00000,0.00%,Put,207,04/10/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|11.00P,$VIX,11/20/24,11.00,-26.81%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|11.50P,$VIX,11/20/24,11.50,-23.49%,0.00,0.00,0.00,0.06,unch,unch,0,5,unch,0.00000,0.00%,Put,207,04/17/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|12.00P,$VIX,11/20/24,12.00,-20.16%,0.00,0.00,0.00,0.10,unch,unch,0,100,unch,0.00000,0.00%,Put,207,04/19/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|12.50P,$VIX,11/20/24,12.50,-16.83%,0.00,0.00,0.00,0.18,unch,unch,0,40,unch,0.00000,0.00%,Put,207,04/16/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|13.00P,$VIX,11/20/24,13.00,-13.51%,0.00,0.00,0.00,0.30,unch,unch,19,230,+9,0.00000,0.00%,Put,207,04/25/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|13.50P,$VIX,11/20/24,13.50,-10.18%,0.00,0.00,0.00,0.50,unch,unch,0,17,unch,0.00000,0.00%,Put,207,03/27/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|14.00P,$VIX,11/20/24,14.00,-6.85%,0.00,0.00,0.00,0.63,unch,unch,0,54,unch,0.00000,0.00%,Put,207,04/23/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|14.50P,$VIX,11/20/24,14.50,-3.53%,0.39,0.75,1.10,0.69,unch,unch,0,8,unch,-0.34918,25.97%,Put,207,04/15/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|15.00P,$VIX,11/20/24,15.00,-0.20%,0.58,0.96,1.34,1.05,unch,unch,1,112,unch,-0.41953,27.81%,Put,207,04/26/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|16.00P,$VIX,11/20/24,16.00,+6.45%,1.04,1.47,1.90,1.60,+0.05,+3.23%,100,355,+104,-0.55783,27.64%,Put,207,04/26/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|17.00P,$VIX,11/20/24,17.00,+13.11%,1.59,2.06,2.53,2.10,unch,unch,0,196,unch,-0.79175,20.99%,Put,207,04/24/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|18.00P,$VIX,11/20/24,18.00,+19.76%,2.21,2.73,3.25,2.76,unch,unch,8,117,+6,-0.74240,32.83%,Put,207,04/25/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|19.00P,$VIX,11/20/24,19.00,+26.41%,2.88,3.44,4.00,3.50,unch,unch,0,"4,725",unch,-0.92296,28.64%,Put,207,04/24/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|20.00P,$VIX,11/20/24,20.00,+33.07%,3.55,4.15,4.75,4.40,+4.40,unch,1,300,unch,0.00000,0.00%,Put,207,04/26/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|21.00P,$VIX,11/20/24,21.00,+39.72%,4.30,4.93,5.55,4.53,unch,unch,0,191,unch,0.00000,0.00%,Put,207,04/16/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|22.00P,$VIX,11/20/24,22.00,+46.37%,5.20,5.78,6.35,5.85,+5.85,unch,1,129,unch,0.00000,0.00%,Put,207,04/26/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|23.00P,$VIX,11/20/24,23.00,+53.03%,5.85,6.53,7.20,6.65,+6.65,unch,2,26,unch,0.00000,0.00%,Put,207,04/26/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|24.00P,$VIX,11/20/24,24.00,+59.68%,6.70,7.38,8.05,7.45,unch,unch,0,231,unch,0.00000,0.00%,Put,207,04/23/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|25.00P,$VIX,11/20/24,25.00,+66.33%,7.50,8.23,8.95,7.85,unch,unch,0,79,unch,0.00000,0.00%,Put,207,04/17/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|26.00P,$VIX,11/20/24,26.00,+72.99%,8.35,9.08,9.80,8.45,unch,unch,0,20,unch,0.00000,0.00%,Put,207,04/12/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|27.00P,$VIX,11/20/24,27.00,+79.64%,9.20,9.95,10.70,9.70,unch,unch,0,1,unch,0.00000,0.00%,Put,207,04/04/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|28.00P,$VIX,11/20/24,28.00,+86.29%,10.05,10.83,11.60,10.18,unch,unch,0,1,unch,0.00000,0.00%,Put,207,04/16/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|29.00P,$VIX,11/20/24,29.00,+92.95%,10.95,11.70,12.45,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|30.00P,$VIX,11/20/24,30.00,+99.60%,11.80,12.60,13.40,12.71,unch,unch,0,3,unch,0.00000,0.00%,Put,207,04/23/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|31.00P,$VIX,11/20/24,31.00,+106.25%,12.70,13.50,14.30,12.91,unch,unch,0,7,unch,0.00000,0.00%,Put,207,04/11/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|32.00P,$VIX,11/20/24,32.00,+112.91%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|33.00P,$VIX,11/20/24,33.00,+119.56%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|34.00P,$VIX,11/20/24,34.00,+126.21%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|35.00P,$VIX,11/20/24,35.00,+132.87%,0.00,0.00,0.00,16.24,unch,unch,0,372,unch,0.00000,0.00%,Put,207,04/12/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|36.00P,$VIX,11/20/24,36.00,+139.52%,0.00,0.00,0.00,17.70,unch,unch,0,282,unch,0.00000,0.00%,Put,207,02/22/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|37.00P,$VIX,11/20/24,37.00,+146.17%,0.00,0.00,0.00,18.50,unch,unch,0,106,unch,0.00000,0.00%,Put,207,02/22/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|38.00P,$VIX,11/20/24,38.00,+152.83%,0.00,0.00,0.00,19.45,unch,unch,0,105,unch,0.00000,0.00%,Put,207,02/22/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|39.00P,$VIX,11/20/24,39.00,+159.48%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|40.00P,$VIX,11/20/24,40.00,+166.13%,0.00,0.00,0.00,20.77,unch,unch,0,30,unch,0.00000,0.00%,Put,207,04/12/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|42.50P,$VIX,11/20/24,42.50,+182.77%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|45.00P,$VIX,11/20/24,45.00,+199.40%,25.55,26.43,27.30,25.80,unch,unch,0,2,unch,0.00000,0.00%,Put,207,03/12/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|47.50P,$VIX,11/20/24,47.50,+216.03%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|50.00P,$VIX,11/20/24,50.00,+232.67%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|55.00P,$VIX,11/20/24,55.00,+265.93%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|60.00P,$VIX,11/20/24,60.00,+299.20%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|65.00P,$VIX,11/20/24,65.00,+332.47%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|70.00P,$VIX,11/20/24,70.00,+365.74%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|75.00P,$VIX,11/20/24,75.00,+399.00%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|80.00P,$VIX,11/20/24,80.00,+432.27%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|85.00P,$VIX,11/20/24,85.00,+465.54%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|90.00P,$VIX,11/20/24,90.00,+498.80%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|95.00P,$VIX,11/20/24,95.00,+532.07%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|100.00P,$VIX,11/20/24,100.00,+565.34%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|110.00P,$VIX,11/20/24,110.00,+631.87%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|120.00P,$VIX,11/20/24,120.00,+698.40%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|130.00P,$VIX,11/20/24,130.00,+764.94%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|140.00P,$VIX,11/20/24,140.00,+831.47%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|150.00P,$VIX,11/20/24,150.00,+898.00%,0.00,0.00,0.00,126.25,unch,unch,0,3,unch,0.00000,0.00%,Put,207,04/01/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|160.00P,$VIX,11/20/24,160.00,+964.54%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|170.00P,$VIX,11/20/24,170.00,"+1,031.07%",0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,207,N/A,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20241120|180.00P,$VIX,11/20/24,180.00,"+1,097.60%",0.00,0.00,0.00,156.52,unch,unch,0,6,unch,0.00000,0.00%,Put,207,04/24/24,57.81%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|10.00P,$VIX,07/17/24,10.00,-33.47%,0.00,0.01,0.02,0.01,unch,unch,0,"1,753",unch,0.00000,0.00%,Put,81,04/15/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|10.50P,$VIX,07/17/24,10.50,-30.14%,0.00,0.01,0.02,0.01,unch,unch,0,3,unch,0.00000,0.00%,Put,81,04/19/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|11.00P,$VIX,07/17/24,11.00,-26.81%,0.00,0.03,0.06,0.02,unch,unch,20,"35,054",+20,0.00000,0.00%,Put,81,04/25/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|11.50P,$VIX,07/17/24,11.50,-23.49%,0.00,0.03,0.06,0.02,unch,unch,0,654,unch,0.00000,0.00%,Put,81,04/15/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|12.00P,$VIX,07/17/24,12.00,-20.16%,0.02,0.05,0.07,0.03,unch,unch,0,"14,020",unch,-0.04663,31.26%,Put,81,04/16/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|12.50P,$VIX,07/17/24,12.50,-16.83%,0.07,0.09,0.11,0.10,unch,unch,0,"1,060",unch,-0.08305,31.64%,Put,81,04/23/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|13.00P,$VIX,07/17/24,13.00,-13.51%,0.16,0.18,0.20,0.18,-0.01,-5.26%,67,"16,745",unch,-0.14078,33.12%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|13.50P,$VIX,07/17/24,13.50,-10.18%,0.28,0.31,0.33,0.31,+0.03,+10.71%,"2,055","28,342",-6,-0.20938,34.34%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|14.00P,$VIX,07/17/24,14.00,-6.85%,0.45,0.48,0.50,0.49,-0.04,-7.55%,88,"47,460",unch,-0.28624,35.71%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|14.50P,$VIX,07/17/24,14.50,-3.53%,0.67,0.70,0.72,0.71,+0.11,+18.33%,1,"6,877",-3,-0.36440,36.80%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|15.00P,$VIX,07/17/24,15.00,-0.20%,0.93,0.96,0.98,0.95,unch,unch,404,"11,560",-7,-0.44190,37.05%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|15.50P,$VIX,07/17/24,15.50,+3.13%,1.23,1.26,1.28,1.18,unch,unch,10,"10,334",unch,-0.51666,38.22%,Put,81,04/25/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|16.00P,$VIX,07/17/24,16.00,+6.45%,1.55,1.58,1.60,1.55,+0.05,+3.33%,"15,156","40,912","-10,000",-0.59108,37.72%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|17.00P,$VIX,07/17/24,17.00,+13.11%,2.25,2.28,2.31,2.30,+0.03,+1.32%,"7,533","31,419","+2,460",-0.71440,39.17%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|18.00P,$VIX,07/17/24,18.00,+19.76%,3.00,3.05,3.10,3.08,+0.11,+3.70%,11,"70,372",+9,-0.84580,36.99%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|19.00P,$VIX,07/17/24,19.00,+26.41%,3.80,3.85,3.90,3.90,+0.10,+2.63%,126,"6,769",-1,0.00000,0.00%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|20.00P,$VIX,07/17/24,20.00,+33.07%,4.65,4.70,4.75,4.74,+0.19,+4.18%,13,"25,939",-1,0.00000,0.00%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|21.00P,$VIX,07/17/24,21.00,+39.72%,5.50,5.55,5.60,5.25,unch,unch,5,439,unch,0.00000,0.00%,Put,81,04/25/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|22.00P,$VIX,07/17/24,22.00,+46.37%,6.40,6.45,6.50,6.62,+0.52,+8.52%,136,654,+1,0.00000,0.00%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|23.00P,$VIX,07/17/24,23.00,+53.03%,7.30,7.35,7.40,7.40,-0.05,-0.67%,7,532,unch,0.00000,0.00%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|24.00P,$VIX,07/17/24,24.00,+59.68%,8.20,8.27,8.35,8.45,+0.62,+7.92%,1,233,unch,0.00000,0.00%,Put,81,04/26/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|25.00P,$VIX,07/17/24,25.00,+66.33%,9.00,9.15,9.30,9.05,unch,unch,0,243,unch,0.00000,0.00%,Put,81,04/24/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|26.00P,$VIX,07/17/24,26.00,+72.99%,10.05,10.15,10.25,9.62,unch,unch,6,112,unch,0.00000,0.00%,Put,81,04/25/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|27.00P,$VIX,07/17/24,27.00,+79.64%,10.85,11.02,11.20,10.90,unch,unch,0,175,unch,0.00000,0.00%,Put,81,04/24/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|28.00P,$VIX,07/17/24,28.00,+86.29%,11.80,11.98,12.15,11.05,unch,unch,0,138,unch,0.00000,0.00%,Put,81,04/18/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240717|29.00P,$VIX,07/17/24,29.00,+92.95%,12.75,12.93,13.10,12.65,unch,unch,0,6,unch,0.00000,0.00%,Put,81,04/23/24,69.69%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
