symbol,baseSymbol,expirationDate,strikePrice,moneyness,bidPrice,midpoint,askPrice,lastPrice,priceChange,percentChange,volume,openInterest,openInterestChange,delta,volatility,optionType,daysToExpiration,tradeTime,averageVolatility,historicVolatility30d,baseNextEarningsDate,dividendExDate,symbolType,time
$VIX|20240515|20.00WP,$VIX,05/15/24,20.00,+33.07%,0.00,0.00,0.00,4.36,unch,unch,0,13,unch,0.00000,0.00%,Put,18,04/23/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|21.00WP,$VIX,05/15/24,21.00,+39.72%,0.00,0.00,0.00,4.75,unch,unch,0,10,unch,0.00000,0.00%,Put,18,04/22/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|22.00WP,$VIX,05/15/24,22.00,+46.37%,0.00,0.00,0.00,5.20,unch,unch,0,15,unch,0.00000,0.00%,Put,18,04/15/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|23.00WP,$VIX,05/15/24,23.00,+53.03%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|24.00WP,$VIX,05/15/24,24.00,+59.68%,0.00,0.00,0.00,7.10,unch,unch,0,4,unch,0.00000,0.00%,Put,18,04/16/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|25.00WP,$VIX,05/15/24,25.00,+66.33%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|26.00WP,$VIX,05/15/24,26.00,+72.99%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|27.00WP,$VIX,05/15/24,27.00,+79.64%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|28.00WP,$VIX,05/15/24,28.00,+86.29%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|29.00WP,$VIX,05/15/24,29.00,+92.95%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|30.00WP,$VIX,05/15/24,30.00,+99.60%,0.00,0.00,0.00,12.70,unch,unch,0,14,unch,0.00000,0.00%,Put,18,04/15/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|31.00WP,$VIX,05/15/24,31.00,+106.25%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|32.00WP,$VIX,05/15/24,32.00,+112.91%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|33.00WP,$VIX,05/15/24,33.00,+119.56%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|34.00WP,$VIX,05/15/24,34.00,+126.21%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|35.00WP,$VIX,05/15/24,35.00,+132.87%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|36.00WP,$VIX,05/15/24,36.00,+139.52%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|37.00WP,$VIX,05/15/24,37.00,+146.17%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|38.00WP,$VIX,05/15/24,38.00,+152.83%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|39.00WP,$VIX,05/15/24,39.00,+159.48%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|40.00WP,$VIX,05/15/24,40.00,+166.13%,0.00,0.00,0.00,23.60,unch,unch,0,14,unch,0.00000,0.00%,Put,18,04/24/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|42.50WP,$VIX,05/15/24,42.50,+182.77%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|45.00WP,$VIX,05/15/24,45.00,+199.40%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|47.50WP,$VIX,05/15/24,47.50,+216.03%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|50.00WP,$VIX,05/15/24,50.00,+232.67%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|55.00WP,$VIX,05/15/24,55.00,+265.93%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|60.00WP,$VIX,05/15/24,60.00,+299.20%,0.00,0.00,0.00,42.62,unch,unch,0,1,unch,0.00000,0.00%,Put,18,04/22/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|65.00WP,$VIX,05/15/24,65.00,+332.47%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|70.00WP,$VIX,05/15/24,70.00,+365.74%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|75.00WP,$VIX,05/15/24,75.00,+399.00%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|80.00WP,$VIX,05/15/24,80.00,+432.27%,0.00,0.00,0.00,62.50,unch,unch,0,1,unch,0.00000,0.00%,Put,18,04/22/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|85.00WP,$VIX,05/15/24,85.00,+465.54%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|90.00WP,$VIX,05/15/24,90.00,+498.80%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|95.00WP,$VIX,05/15/24,95.00,+532.07%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240515|100.00WP,$VIX,05/15/24,100.00,+565.34%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,18,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|10.00WP,$VIX,05/01/24,10.00,-33.47%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|10.50WP,$VIX,05/01/24,10.50,-30.14%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|11.00WP,$VIX,05/01/24,11.00,-26.81%,0.00,0.00,0.00,0.01,unch,unch,0,8,unch,0.00000,0.00%,Put,4,04/23/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|11.50WP,$VIX,05/01/24,11.50,-23.49%,0.00,0.00,0.00,0.02,unch,unch,0,1,unch,0.00000,0.00%,Put,4,04/12/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|12.00WP,$VIX,05/01/24,12.00,-20.16%,0.00,0.00,0.00,0.01,unch,unch,0,373,unch,0.00000,0.00%,Put,4,04/23/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|12.50WP,$VIX,05/01/24,12.50,-16.83%,0.00,0.00,0.00,0.01,unch,unch,3,"5,549",+3,0.00000,0.00%,Put,4,04/26/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|13.00WP,$VIX,05/01/24,13.00,-13.51%,0.00,0.00,0.00,0.02,+0.02,unch,2,98,unch,0.00000,0.00%,Put,4,04/26/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|13.50WP,$VIX,05/01/24,13.50,-10.18%,0.00,0.00,0.00,0.03,unch,unch,0,179,unch,0.00000,0.00%,Put,4,04/23/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|14.00WP,$VIX,05/01/24,14.00,-6.85%,0.00,0.00,0.00,0.05,unch,unch,87,"4,789",+63,0.00000,0.00%,Put,4,04/26/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|14.50WP,$VIX,05/01/24,14.50,-3.53%,0.00,0.00,0.00,0.07,-0.02,-22.22%,90,"2,343",+133,0.00000,0.00%,Put,4,04/26/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|15.00WP,$VIX,05/01/24,15.00,-0.20%,0.00,0.00,0.00,0.19,-0.06,-24.00%,"1,087","4,442",+44,0.00000,0.00%,Put,4,04/26/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|16.00WP,$VIX,05/01/24,16.00,+6.45%,0.22,0.77,1.31,0.78,+0.18,+30.00%,660,"1,254",+44,-0.67986,112.85%,Put,4,04/26/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|17.00WP,$VIX,05/01/24,17.00,+13.11%,0.99,1.63,2.28,1.80,+0.49,+37.40%,25,756,+77,-0.75682,151.42%,Put,4,04/26/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|18.00WP,$VIX,05/01/24,18.00,+19.76%,1.89,2.59,3.28,2.60,+0.48,+22.64%,504,"1,628",+45,-0.79216,188.56%,Put,4,04/26/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|19.00WP,$VIX,05/01/24,19.00,+26.41%,2.86,3.56,4.27,3.60,+1.03,+40.08%,32,344,+9,-0.81799,218.92%,Put,4,04/26/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|20.00WP,$VIX,05/01/24,20.00,+33.07%,0.00,0.00,0.00,4.60,+0.07,+1.55%,360,377,unch,0.00000,0.00%,Put,4,04/26/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|21.00WP,$VIX,05/01/24,21.00,+39.72%,0.00,0.00,0.00,3.65,unch,unch,0,10,unch,0.00000,0.00%,Put,4,04/17/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|22.00WP,$VIX,05/01/24,22.00,+46.37%,0.00,0.00,0.00,5.45,unch,unch,1,1,unch,0.00000,0.00%,Put,4,04/25/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|23.00WP,$VIX,05/01/24,23.00,+53.03%,0.00,0.00,0.00,6.98,unch,unch,0,3,unch,0.00000,0.00%,Put,4,04/23/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|24.00WP,$VIX,05/01/24,24.00,+59.68%,0.00,0.00,0.00,8.50,+1.28,+17.73%,1,3,+1,0.00000,0.00%,Put,4,04/26/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|25.00WP,$VIX,05/01/24,25.00,+66.33%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|26.00WP,$VIX,05/01/24,26.00,+72.99%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|27.00WP,$VIX,05/01/24,27.00,+79.64%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|28.00WP,$VIX,05/01/24,28.00,+86.29%,0.00,0.00,0.00,10.83,unch,unch,0,0,unch,0.00000,0.00%,Put,4,04/16/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|29.00WP,$VIX,05/01/24,29.00,+92.95%,0.00,0.00,0.00,11.49,unch,unch,0,4,unch,0.00000,0.00%,Put,4,04/15/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|30.00WP,$VIX,05/01/24,30.00,+99.60%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|31.00WP,$VIX,05/01/24,31.00,+106.25%,0.00,0.00,0.00,15.28,unch,unch,0,210,unch,0.00000,0.00%,Put,4,04/03/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|32.00WP,$VIX,05/01/24,32.00,+112.91%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|33.00WP,$VIX,05/01/24,33.00,+119.56%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|34.00WP,$VIX,05/01/24,34.00,+126.21%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|35.00WP,$VIX,05/01/24,35.00,+132.87%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|36.00WP,$VIX,05/01/24,36.00,+139.52%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|37.00WP,$VIX,05/01/24,37.00,+146.17%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|38.00WP,$VIX,05/01/24,38.00,+152.83%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|39.00WP,$VIX,05/01/24,39.00,+159.48%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|40.00WP,$VIX,05/01/24,40.00,+166.13%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|42.50WP,$VIX,05/01/24,42.50,+182.77%,0.00,0.00,0.00,25.74,unch,unch,0,40,unch,0.00000,0.00%,Put,4,04/22/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|45.00WP,$VIX,05/01/24,45.00,+199.40%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|47.50WP,$VIX,05/01/24,47.50,+216.03%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|50.00WP,$VIX,05/01/24,50.00,+232.67%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|55.00WP,$VIX,05/01/24,55.00,+265.93%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|60.00WP,$VIX,05/01/24,60.00,+299.20%,0.00,0.00,0.00,44.10,unch,unch,0,6,unch,0.00000,0.00%,Put,4,04/24/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|65.00WP,$VIX,05/01/24,65.00,+332.47%,0.00,0.00,0.00,0.00,unch,unch,0,5,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|70.00WP,$VIX,05/01/24,70.00,+365.74%,0.00,0.00,0.00,54.10,unch,unch,0,6,unch,0.00000,0.00%,Put,4,04/24/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|75.00WP,$VIX,05/01/24,75.00,+399.00%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|80.00WP,$VIX,05/01/24,80.00,+432.27%,0.00,0.00,0.00,62.60,unch,unch,0,1,unch,0.00000,0.00%,Put,4,04/18/24,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|85.00WP,$VIX,05/01/24,85.00,+465.54%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|90.00WP,$VIX,05/01/24,90.00,+498.80%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|95.00WP,$VIX,05/01/24,95.00,+532.07%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240501|100.00WP,$VIX,05/01/24,100.00,+565.34%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,4,N/A,28.21%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|10.00WP,$VIX,05/29/24,10.00,-33.47%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|10.50WP,$VIX,05/29/24,10.50,-30.14%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|11.00WP,$VIX,05/29/24,11.00,-26.81%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|11.50WP,$VIX,05/29/24,11.50,-23.49%,0.00,0.00,0.00,0.02,+0.02,unch,8,0,unch,0.00000,0.00%,Put,32,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|12.00WP,$VIX,05/29/24,12.00,-20.16%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|12.50WP,$VIX,05/29/24,12.50,-16.83%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|13.00WP,$VIX,05/29/24,13.00,-13.51%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|13.50WP,$VIX,05/29/24,13.50,-10.18%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|14.00WP,$VIX,05/29/24,14.00,-6.85%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|14.50WP,$VIX,05/29/24,14.50,-3.53%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|15.00WP,$VIX,05/29/24,15.00,-0.20%,0.00,0.00,0.00,0.61,+0.19,+45.24%,28,33,+33,0.00000,0.00%,Put,32,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|16.00WP,$VIX,05/29/24,16.00,+6.45%,0.00,0.00,0.00,1.19,unch,unch,20,20,+20,0.00000,0.00%,Put,32,04/25/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|17.00WP,$VIX,05/29/24,17.00,+13.11%,0.00,0.00,0.00,1.71,unch,unch,20,20,+20,0.00000,0.00%,Put,32,04/25/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|18.00WP,$VIX,05/29/24,18.00,+19.76%,0.00,0.00,0.00,2.87,+0.32,+12.55%,1,1,+1,0.00000,0.00%,Put,32,04/26/24,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|19.00WP,$VIX,05/29/24,19.00,+26.41%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|20.00WP,$VIX,05/29/24,20.00,+33.07%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|21.00WP,$VIX,05/29/24,21.00,+39.72%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|22.00WP,$VIX,05/29/24,22.00,+46.37%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|23.00WP,$VIX,05/29/24,23.00,+53.03%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|24.00WP,$VIX,05/29/24,24.00,+59.68%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|25.00WP,$VIX,05/29/24,25.00,+66.33%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|26.00WP,$VIX,05/29/24,26.00,+72.99%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|27.00WP,$VIX,05/29/24,27.00,+79.64%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
$VIX|20240529|28.00WP,$VIX,05/29/24,28.00,+86.29%,0.00,0.00,0.00,0.00,unch,unch,0,0,unch,0.00000,0.00%,Put,32,N/A,0.00%,89.79%,N/A,N/A,Put,2024-04-26 18:55:59 EDT-0400
